"Date","Simple Date","Outdoor Temperature (°F)","Feels Like (°F)","Dew Point (°F)","Wind Speed (mph)","Wind Gust (mph)","Max Daily Gust (mph)","Wind Direction (°)","Hourly Rain (in/hr)","Event Rain (in)","Daily Rain (in)","Weekly Rain (in)","Monthly Rain (in)","Total Rain (in)","Relative Pressure (inHg)","Humidity (%)","Ultra-Violet Radiation Index","Solar Radiation (W/m^2)","Indoor Temperature (°F)","Indoor Humidity (%)","Absolute Pressure (inHg)","Outdoor Battery","CO2 battery","Indoor Feels Like (°F)","Indoor Dew Point (°F)"
2024-07-24T16:10:00-07:00,2024-07-24 16:10:00,68.4,68.1,57,3.6,5.8,10.3,345,0,0,0,0.05,0.05,175.63,30.85,67,3,351.4,77.5,42,29.57,1,1,76.9,52.6
2024-07-24T16:05:00-07:00,2024-07-24 16:05:00,69.3,68.9,56.2,5.6,8.1,10.3,191,0,0,0,0.05,0.05,175.63,30.84,63,4,478.8,77.5,42,29.57,1,1,76.9,52.6
2024-07-24T16:00:00-07:00,2024-07-24 16:00:00,69.3,68.8,55.3,3.8,5.8,10.3,273,0,0,0,0.05,0.05,175.63,30.84,61,5,566.9,77.7,41,29.57,1,1,77.1,52.1
2024-07-24T15:55:00-07:00,2024-07-24 15:55:00,71.6,71.3,57,4.9,8.1,9.2,99,0,0,0,0.05,0.05,175.63,30.84,60,5,515.3,77.4,41,29.56,1,1,76.8,51.8
2024-07-24T15:50:00-07:00,2024-07-24 15:50:00,71.6,71.3,57.4,2.2,3.4,9.2,150,0,0,0,0.05,0.05,175.63,30.84,61,5,530.9,77.4,41,29.56,1,1,76.8,51.8
2024-07-24T15:45:00-07:00,2024-07-24 15:45:00,70.3,69.9,56.2,0,0,5.8,253,0,0,0,0.05,0.05,175.63,30.84,61,6,707.1,77.5,41,29.56,1,1,76.9,51.9
2024-07-24T15:40:00-07:00,2024-07-24 15:40:00,68.9,68.5,56.2,1.1,2.2,5.8,258,0,0,0,0.05,0.05,175.63,30.83,64,3,333.1,77.5,41,29.56,1,1,76.9,51.9
2024-07-24T15:35:00-07:00,2024-07-24 15:35:00,68.2,67.8,56,0,0,5.8,201,0,0,0,0.05,0.05,175.63,30.84,65,2,243.7,77.7,41,29.56,1,1,77.1,52.1
2024-07-24T15:30:00-07:00,2024-07-24 15:30:00,68.7,68.3,56,0.2,1.1,5.8,243,0,0,0,0.05,0.05,175.63,30.84,64,1,157.8,77.9,41,29.56,1,1,77.3,52.3
2024-07-24T15:25:00-07:00,2024-07-24 15:25:00,68,68,55.4,0,0,5.8,167,0,0,0,0.05,0.05,175.63,30.83,64,1,149.6,77.7,41,29.56,1,1,77.1,52.1
2024-07-24T15:20:00-07:00,2024-07-24 15:20:00,69.8,69.4,56.2,0.9,1.1,5.8,240,0,0,0,0.05,0.05,175.63,30.84,62,1,181.3,77.7,40,29.56,1,1,77,51.4
2024-07-24T15:15:00-07:00,2024-07-24 15:15:00,70.7,70.3,56.6,2.9,3.4,5.8,188,0,0,0,0.05,0.05,175.63,30.84,61,2,257.1,78.1,40,29.56,1,1,77.5,51.8
2024-07-24T15:10:00-07:00,2024-07-24 15:10:00,73.6,73.3,56.9,1.1,2.2,5.8,94,0,0,0,0.05,0.05,175.63,30.84,56,8,832,77.9,40,29.56,1,1,77.3,51.6
2024-07-24T15:05:00-07:00,2024-07-24 15:05:00,73.9,73.6,57.2,1.8,3.4,5.8,252,0,0,0,0.05,0.05,175.63,30.84,56,6,617.3,77.5,40,29.56,1,1,76.8,51.3
2024-07-24T15:00:00-07:00,2024-07-24 15:00:00,75.9,75.7,58,0.9,1.1,5.8,161,0,0,0,0.05,0.05,175.63,30.84,54,6,627.2,77.5,40,29.56,1,1,76.8,51.3
2024-07-24T14:55:00-07:00,2024-07-24 14:55:00,75.7,75.6,58.4,0.4,1.1,5.8,340,0,0,0,0.05,0.05,175.63,30.84,55,5,565.7,77.5,40,29.57,1,1,76.8,51.3
2024-07-24T14:50:00-07:00,2024-07-24 14:50:00,77,76.8,57.5,0,0,5.8,218,0,0,0,0.05,0.05,175.63,30.84,51,5,560.9,77.5,40,29.56,1,1,76.8,51.3
2024-07-24T14:45:00-07:00,2024-07-24 14:45:00,75.2,74.9,56.9,0,0,5.8,210,0,0,0,0.05,0.05,175.63,30.84,53,7,794.2,77.7,40,29.56,1,1,77,51.4
2024-07-24T14:40:00-07:00,2024-07-24 14:40:00,75.2,74.9,56.9,0.2,1.1,5.8,238,0,0,0,0.05,0.05,175.63,30.84,53,6,665.4,77.4,40,29.57,1,1,76.7,51.2
2024-07-24T14:35:00-07:00,2024-07-24 14:35:00,73.8,73.4,56.1,0,0,5.8,186,0,0,0,0.05,0.05,175.63,30.84,54,6,634.5,77.7,40,29.57,1,1,77,51.4
2024-07-24T14:30:00-07:00,2024-07-24 14:30:00,75,74.8,57.7,0,0,5.8,214,0,0,0,0.05,0.05,175.63,30.84,55,7,754.3,77.7,40,29.56,1,1,77,51.4
2024-07-24T14:25:00-07:00,2024-07-24 14:25:00,74.3,73.9,55.5,0,0,5.8,258,0,0,0,0.05,0.05,175.63,30.84,52,6,649.9,77.7,40,29.56,1,1,77,51.4
2024-07-24T14:20:00-07:00,2024-07-24 14:20:00,73,72.6,55.9,0,0,5.8,198,0,0,0,0.05,0.05,175.63,30.84,55,6,625,77.9,40,29.57,1,1,77.3,51.6
2024-07-24T14:15:00-07:00,2024-07-24 14:15:00,72.1,71.6,55.5,0.7,1.1,5.8,340,0,0,0,0.05,0.05,175.63,30.84,56,6,640.3,78.3,41,29.57,1,1,77.8,52.6
2024-07-24T14:10:00-07:00,2024-07-24 14:10:00,72.5,72,55.4,0,0,5.8,216,0,0,0,0.05,0.05,175.63,30.84,55,5,607.8,78.4,41,29.57,1,1,77.9,52.7
2024-07-24T14:05:00-07:00,2024-07-24 14:05:00,74.1,73.7,55.3,1.3,2.2,5.8,82,0,0,0,0.05,0.05,175.63,30.84,52,6,688.4,79.2,41,29.57,1,1,78.7,53.4
2024-07-24T14:00:00-07:00,2024-07-24 14:00:00,73.8,73.5,56.6,0,0,5.8,234,0,0,0,0.05,0.05,175.63,30.84,55,7,749.5,79.9,40,29.56,1,1,79.5,53.4
2024-07-24T13:55:00-07:00,2024-07-24 13:55:00,73.4,72.9,55.2,0,0,5.8,214,0,0,0,0.05,0.05,175.63,30.84,53,7,737.4,79.5,40,29.56,1,1,79,53
2024-07-24T13:50:00-07:00,2024-07-24 13:50:00,72.3,71.9,55.7,0,0,5.8,262,0,0,0,0.05,0.05,175.63,30.84,56,6,719.2,79.5,40,29.56,1,1,79,53
2024-07-24T13:45:00-07:00,2024-07-24 13:45:00,70.9,70.4,54.9,0.2,1.1,5.8,249,0,0,0,0.05,0.05,175.63,30.84,57,6,707.5,79.5,40,29.56,1,1,79,53
2024-07-24T13:40:00-07:00,2024-07-24 13:40:00,72,71.4,53.9,4.7,5.8,5.8,220,0,0,0,0.05,0.05,175.63,30.84,53,6,708,79.5,40,29.56,1,1,79,53
2024-07-24T13:35:00-07:00,2024-07-24 13:35:00,72,71.5,55.4,0,0,5.8,228,0,0,0,0.05,0.05,175.63,30.84,56,6,718.4,79.3,40,29.57,1,1,78.8,52.9
2024-07-24T13:30:00-07:00,2024-07-24 13:30:00,71.8,71.2,54.2,0.2,1.1,5.8,219,0,0,0,0.05,0.05,175.63,30.84,54,6,714.4,79.3,40,29.56,1,1,78.8,52.9
2024-07-24T13:25:00-07:00,2024-07-24 13:25:00,73.8,73.3,55.1,0,0,5.8,253,0,0,0,0.05,0.05,175.63,30.84,52,6,644.1,79.2,40,29.56,1,1,78.7,52.8
2024-07-24T13:20:00-07:00,2024-07-24 13:20:00,72.1,71.6,55,0,0,5.8,164,0,0,0,0.05,0.05,175.63,30.85,55,7,748.3,78.8,40,29.57,1,1,78.3,52.4
2024-07-24T13:15:00-07:00,2024-07-24 13:15:00,71.2,70.7,54.7,0,0,5.8,217,0,0,0,0.05,0.05,175.63,30.84,56,7,731,78.8,40,29.57,1,1,78.3,52.4
2024-07-24T13:10:00-07:00,2024-07-24 13:10:00,71.4,70.9,54.9,0.7,2.2,5.8,242,0,0,0,0.05,0.05,175.63,30.85,56,6,704.4,78.6,40,29.57,1,1,78,52.2
2024-07-24T13:05:00-07:00,2024-07-24 13:05:00,70,69.4,54.5,0,0,5.8,242,0,0,0,0.05,0.05,175.63,30.84,58,6,702.3,78.6,40,29.57,1,1,78,52.2
2024-07-24T13:00:00-07:00,2024-07-24 13:00:00,69.8,69.3,54.8,0,0,5.8,236,0,0,0,0.05,0.05,175.63,30.84,59,6,714,78.4,40,29.57,1,1,77.8,52.1
2024-07-24T12:55:00-07:00,2024-07-24 12:55:00,70.3,69.7,54.3,0,0,5.8,228,0,0,0,0.05,0.05,175.63,30.85,57,7,719.6,78.4,40,29.57,1,1,77.8,52.1
2024-07-24T12:50:00-07:00,2024-07-24 12:50:00,69.3,68.7,53.9,0,0,5.8,252,0,0,0,0.05,0.05,175.63,30.85,58,7,720.9,78.3,40,29.57,1,1,77.7,52
2024-07-24T12:45:00-07:00,2024-07-24 12:45:00,69.8,69.1,52.9,2.5,3.4,5.8,54,0,0,0,0.05,0.05,175.63,30.84,55,6,719.2,78.1,40,29.57,1,1,77.5,51.8
2024-07-24T12:40:00-07:00,2024-07-24 12:40:00,70,69.4,54.5,0.2,1.1,5.8,193,0,0,0,0.05,0.05,175.63,30.84,58,7,730.5,78.3,40,29.57,1,1,77.7,52
2024-07-24T12:35:00-07:00,2024-07-24 12:35:00,69.4,68.7,53.5,0,0,5.8,19,0,0,0,0.05,0.05,175.63,30.84,57,6,711.9,78.1,40,29.57,1,1,77.5,51.8
2024-07-24T12:30:00-07:00,2024-07-24 12:30:00,68.7,68,53.8,0,0,5.8,228,0,0,0,0.05,0.05,175.63,30.84,59,6,713.1,78.1,40,29.56,1,1,77.5,51.8
2024-07-24T12:25:00-07:00,2024-07-24 12:25:00,69.8,69.2,53.9,1.3,3.4,5.8,27,0,0,0,0.05,0.05,175.63,30.84,57,7,732.7,77.9,40,29.57,1,1,77.3,51.6
2024-07-24T12:20:00-07:00,2024-07-24 12:20:00,69.6,68.9,53.7,0,0,5.8,242,0,0,0,0.05,0.05,175.63,30.84,57,7,732.2,78.1,40,29.57,1,1,77.5,51.8
2024-07-24T12:15:00-07:00,2024-07-24 12:15:00,69.3,68.8,55.3,0.2,1.1,5.8,48,0,0,0,0.05,0.05,175.63,30.85,61,7,722.3,77.9,40,29.57,1,1,77.3,51.6
2024-07-24T12:10:00-07:00,2024-07-24 12:10:00,69.3,68.8,54.8,0,0,5.8,272,0,0,0,0.05,0.05,175.63,30.85,60,7,735.2,77.9,40,29.58,1,1,77.3,51.6
2024-07-24T12:05:00-07:00,2024-07-24 12:05:00,70.9,70.4,55.4,0,0,5.8,250,0,0,0,0.05,0.05,175.63,30.85,58,7,730.1,77.9,41,29.58,1,1,77.3,52.3
2024-07-24T12:00:00-07:00,2024-07-24 12:00:00,70,69.5,55.5,0.4,1.1,5.8,220,0,0,0,0.05,0.05,175.63,30.84,60,7,730.5,77.7,41,29.57,1,1,77.1,52.1
2024-07-24T11:55:00-07:00,2024-07-24 11:55:00,69.1,68.5,54.6,0,0,5.8,240,0,0,0,0.05,0.05,175.63,30.85,60,7,745.6,77.5,41,29.57,1,1,76.9,51.9
2024-07-24T11:50:00-07:00,2024-07-24 11:50:00,68.7,68.2,55.1,0,0,5.8,250,0,0,0,0.05,0.05,175.63,30.84,62,7,764.7,77.5,41,29.57,1,1,76.9,51.9
2024-07-24T11:45:00-07:00,2024-07-24 11:45:00,68.2,67.5,53.3,0,0,5.8,202,0,0,0,0.05,0.05,175.63,30.85,59,7,769.1,77.2,41,29.57,1,1,76.5,51.7
2024-07-24T11:40:00-07:00,2024-07-24 11:40:00,67.3,67.3,52,0.9,2.2,5.8,264,0,0,0,0.05,0.05,175.63,30.85,58,7,749.5,77.2,41,29.57,1,1,76.5,51.7
2024-07-24T11:35:00-07:00,2024-07-24 11:35:00,67.6,67.6,53.7,3.6,4.5,5.8,201,0,0,0,0.05,0.05,175.63,30.85,61,1,199.5,77.2,41,29.57,1,1,76.5,51.7
2024-07-24T11:30:00-07:00,2024-07-24 11:30:00,69.4,68.8,54.4,0.2,1.1,4.5,272,0,0,0,0.05,0.05,175.63,30.85,59,1,101,77,41,29.57,1,1,76.3,51.5
2024-07-24T11:25:00-07:00,2024-07-24 11:25:00,69.3,68.7,54.3,0,0,4.5,212,0,0,0,0.05,0.05,175.63,30.84,59,5,575.2,76.8,41,29.57,1,1,76.1,51.3
2024-07-24T11:20:00-07:00,2024-07-24 11:20:00,69.1,68.4,53.7,0,0,4.5,241,0,0,0,0.05,0.05,175.63,30.84,58,2,298.4,76.8,41,29.57,1,1,76.1,51.3
2024-07-24T11:15:00-07:00,2024-07-24 11:15:00,67.8,67.8,53.9,0,0,4.5,203,0,0,0,0.05,0.05,175.63,30.84,61,5,533.1,76.6,41,29.57,1,1,75.9,51.1
2024-07-24T11:10:00-07:00,2024-07-24 11:10:00,68.2,67.6,54.2,0,0,4.5,219,0,0,0,0.05,0.05,175.63,30.84,61,7,785.5,76.6,41,29.57,1,1,75.9,51.1
2024-07-24T11:05:00-07:00,2024-07-24 11:05:00,68,68,54,0,0,4.5,191,0,0,0,0.05,0.05,175.63,30.84,61,7,788.6,76.5,41,29.57,1,1,75.8,51
2024-07-24T11:00:00-07:00,2024-07-24 11:00:00,68.9,68.2,53.5,0,0,4.5,228,0,0,0,0.05,0.05,175.63,30.84,58,7,772.5,76.8,41,29.57,1,1,76.1,51.3
2024-07-24T10:55:00-07:00,2024-07-24 10:55:00,69.1,68.4,53.7,0,0,4.5,222,0,0,0,0.05,0.05,175.63,30.84,58,7,770.8,76.6,41,29.57,1,1,75.9,51.1
2024-07-24T10:50:00-07:00,2024-07-24 10:50:00,68.4,67.7,53,0,0,4.5,334,0,0,0,0.05,0.05,175.63,30.84,58,7,775.1,76.5,41,29.57,1,1,75.8,51
2024-07-24T10:45:00-07:00,2024-07-24 10:45:00,66.4,66.4,51.6,0,0,4.5,322,0,0,0,0.05,0.05,175.63,30.84,59,7,764.7,76.5,41,29.57,1,1,75.8,51
2024-07-24T10:40:00-07:00,2024-07-24 10:40:00,64.9,64.9,50.2,0,0,4.5,243,0,0,0,0.05,0.05,175.63,30.84,59,7,763,76.8,42,29.57,1,1,76.2,52
2024-07-24T10:35:00-07:00,2024-07-24 10:35:00,66.2,66.2,52.3,0.7,1.1,4.5,220,0,0,0,0.05,0.05,175.63,30.84,61,7,750.9,76.5,42,29.57,1,1,75.8,51.7
2024-07-24T10:30:00-07:00,2024-07-24 10:30:00,65.7,65.7,51,0.7,1.1,4.5,50,0,0,0,0.05,0.05,175.63,30.84,59,7,740.5,76.5,42,29.57,1,1,75.8,51.7
2024-07-24T10:25:00-07:00,2024-07-24 10:25:00,65.3,65.3,52.8,0,0,4.5,213,0,0,0,0.05,0.05,175.63,30.85,64,6,711.9,76.3,42,29.57,1,1,75.6,51.5
2024-07-24T10:20:00-07:00,2024-07-24 10:20:00,64.6,64.6,52.1,0.2,1.1,4.5,266,0,0,0,0.05,0.05,175.63,30.85,64,6,717.9,76.3,42,29.57,1,1,75.6,51.5
2024-07-24T10:15:00-07:00,2024-07-24 10:15:00,64,64,52.4,0,0,4.5,211,0,0,0,0.05,0.05,175.63,30.85,66,6,708.8,76.3,43,29.57,1,1,75.7,52.1
2024-07-24T10:10:00-07:00,2024-07-24 10:10:00,63.7,63.7,52.9,0,0,4.5,224,0,0,0,0.05,0.05,175.63,30.85,68,6,694,75.9,43,29.57,1,1,75.2,51.8
2024-07-24T10:05:00-07:00,2024-07-24 10:05:00,63.7,63.7,52.5,0,0,4.5,238,0,0,0,0.05,0.05,175.63,30.84,67,6,677.6,76.1,43,29.57,1,1,75.4,52
2024-07-24T10:00:00-07:00,2024-07-24 10:00:00,62.8,62.8,52.9,0,0,4.5,242,0,0,0,0.05,0.05,175.63,30.84,70,6,665.9,75.9,43,29.57,1,1,75.2,51.8
2024-07-24T09:55:00-07:00,2024-07-24 09:55:00,61.9,61.9,52,0,0,4.5,225,0,0,0,0.05,0.05,175.63,30.84,70,6,650.7,75.9,43,29.57,1,1,75.2,51.8
2024-07-24T09:50:00-07:00,2024-07-24 09:50:00,61.7,61.7,51.4,0.2,1.1,4.5,214,0,0,0,0.05,0.05,175.63,30.84,69,6,640.3,75.9,43,29.56,1,1,75.2,51.8
2024-07-24T09:45:00-07:00,2024-07-24 09:45:00,62.4,62.4,51.7,0,0,3.4,209,0,0,0,0.05,0.05,175.63,30.85,68,6,629.4,75.6,43,29.57,1,1,74.9,51.5
2024-07-24T09:40:00-07:00,2024-07-24 09:40:00,61.7,61.7,51.8,0,0,3.4,234,0,0,0,0.05,0.05,175.63,30.85,70,5,589.9,75.7,43,29.57,1,1,75,51.6
2024-07-24T09:35:00-07:00,2024-07-24 09:35:00,62.2,62.2,52.3,0.2,1.1,2.2,272,0,0,0,0.05,0.05,175.63,30.85,70,5,570,75.6,43,29.57,1,1,74.9,51.5
2024-07-24T09:30:00-07:00,2024-07-24 09:30:00,61.9,61.9,51.6,0.4,1.1,2.2,225,0,0,0,0.05,0.05,175.63,30.84,69,5,563,75.6,43,29.57,1,1,74.9,51.5
2024-07-24T09:25:00-07:00,2024-07-24 09:25:00,61.3,61.3,52.2,0.2,1.1,2.2,206,0,0,0,0.05,0.05,175.63,30.84,72,5,550.5,75.6,43,29.57,1,1,74.9,51.5
2024-07-24T09:20:00-07:00,2024-07-24 09:20:00,62.1,62.1,52.2,0,0,1.1,214,0,0,0,0.05,0.05,175.63,30.84,70,5,527.9,75.6,43,29.57,1,1,74.9,51.5
2024-07-24T09:15:00-07:00,2024-07-24 09:15:00,61.3,61.3,51.8,0,0,1.1,216,0,0,0,0.05,0.05,175.63,30.85,71,4,484.1,75.4,42,29.57,1,1,74.6,50.7
2024-07-24T09:10:00-07:00,2024-07-24 09:10:00,60.3,60.3,51.2,0,0,1.1,228,0,0,0,0.05,0.05,175.63,30.85,72,1,190,75.4,42,29.58,1,1,74.6,50.7
2024-07-24T09:05:00-07:00,2024-07-24 09:05:00,61.2,61.2,52.5,0,0,1.1,205,0,0,0,0.05,0.05,175.63,30.85,73,1,195.6,75.4,42,29.57,1,1,74.6,50.7
2024-07-24T09:00:00-07:00,2024-07-24 09:00:00,61.3,61.3,51.8,0,0,1.1,297,0,0,0,0.05,0.05,175.63,30.85,71,1,199.9,75.2,42,29.57,1,1,74.4,50.5
2024-07-24T08:55:00-07:00,2024-07-24 08:55:00,60.8,60.8,51.3,0,0,1.1,185,0,0,0,0.05,0.05,175.63,30.85,71,1,159.5,75,42,29.57,1,1,74.2,50.3
2024-07-24T08:50:00-07:00,2024-07-24 08:50:00,61.2,61.2,51.7,0,0,1.1,236,0,0,0,0.05,0.05,175.63,30.85,71,0,94.1,75,42,29.57,1,1,74.2,50.3
2024-07-24T08:45:00-07:00,2024-07-24 08:45:00,60.1,60.1,51,0,0,1.1,223,0,0,0,0.05,0.05,175.63,30.85,72,3,314,74.8,42,29.57,1,1,74,50.2
2024-07-24T08:40:00-07:00,2024-07-24 08:40:00,59.9,59.9,51.6,0,0,1.1,178,0,0,0,0.05,0.05,175.63,30.84,74,3,340.9,75,42,29.57,1,1,74.2,50.3
2024-07-24T08:35:00-07:00,2024-07-24 08:35:00,59.4,59.4,51.5,0,0,1.1,216,0,0,0,0.05,0.05,175.63,30.85,75,3,327.9,74.8,42,29.57,1,1,74,50.2
2024-07-24T08:30:00-07:00,2024-07-24 08:30:00,58.8,58.8,50.9,0,0,1.1,166,0,0,0,0.05,0.05,175.63,30.84,75,0,46.4,74.8,42,29.57,1,1,74,50.2
2024-07-24T08:25:00-07:00,2024-07-24 08:25:00,58.5,58.5,51.3,0,0,1.1,185,0,0,0,0.05,0.05,175.63,30.85,77,1,150.5,75,42,29.57,1,1,74.2,50.3
2024-07-24T08:20:00-07:00,2024-07-24 08:20:00,57.7,57.7,50.9,0,0,1.1,183,0,0,0,0.05,0.05,175.63,30.85,78,0,52.9,75,42,29.57,1,1,74.2,50.3
2024-07-24T08:15:00-07:00,2024-07-24 08:15:00,57.2,57.2,50.7,0,0,1.1,187,0,0,0,0.05,0.05,175.63,30.84,79,0,53.3,74.8,42,29.57,1,1,74,50.2
2024-07-24T08:10:00-07:00,2024-07-24 08:10:00,55,55,50.3,0,0,1.1,142,0,0,0,0.05,0.05,175.63,30.85,84,2,240.8,74.8,42,29.57,1,1,74,50.2
2024-07-24T08:05:00-07:00,2024-07-24 08:05:00,54.3,54.3,50.5,0,0,1.1,202,0,0,0,0.05,0.05,175.63,30.84,87,0,65,74.8,42,29.57,1,1,74,50.2
2024-07-24T08:00:00-07:00,2024-07-24 08:00:00,54.1,54.1,50.3,0,0,1.1,259,0,0,0,0.05,0.05,175.63,30.85,87,0,42.5,74.8,42,29.57,1,1,74,50.2
2024-07-24T07:55:00-07:00,2024-07-24 07:55:00,54.1,54.1,50.3,0,0,1.1,135,0,0,0,0.05,0.05,175.63,30.84,87,0,41.6,74.8,42,29.57,1,1,74,50.2
2024-07-24T07:50:00-07:00,2024-07-24 07:50:00,54,54,50.5,0,0,1.1,135,0,0,0,0.05,0.05,175.63,30.85,88,0,40.2,74.8,42,29.57,1,1,74,50.2
2024-07-24T07:45:00-07:00,2024-07-24 07:45:00,53.8,53.8,50.6,0,0,1.1,135,0,0,0,0.05,0.05,175.63,30.85,89,0,39.4,75,42,29.58,1,1,74.2,50.3
2024-07-24T07:40:00-07:00,2024-07-24 07:40:00,53.4,53.4,50.2,0,0,1.1,95,0,0,0,0.05,0.05,175.63,30.85,89,0,39,75,42,29.57,1,1,74.2,50.3
2024-07-24T07:35:00-07:00,2024-07-24 07:35:00,53.2,53.2,50,0,0,1.1,135,0,0,0,0.05,0.05,175.63,30.85,89,0,37.7,75,42,29.57,1,1,74.2,50.3
2024-07-24T07:30:00-07:00,2024-07-24 07:30:00,53.4,53.4,50.2,0,0,1.1,135,0,0,0,0.05,0.05,175.63,30.85,89,0,37.2,75,42,29.57,1,1,74.2,50.3
2024-07-24T07:25:00-07:00,2024-07-24 07:25:00,53.2,53.2,50,0,0,1.1,136,0,0,0,0.05,0.05,175.63,30.84,89,0,36.3,75,42,29.57,1,1,74.2,50.3
2024-07-24T07:20:00-07:00,2024-07-24 07:20:00,53.1,53.1,49.9,0,0,1.1,136,0,0,0,0.05,0.05,175.63,30.85,89,0,34.6,75,42,29.57,1,1,74.2,50.3
2024-07-24T07:15:00-07:00,2024-07-24 07:15:00,52.9,52.9,49.7,0,0,1.1,134,0,0,0,0.05,0.05,175.63,30.85,89,0,34.3,74.7,42,29.57,1,1,73.8,50.1
2024-07-24T07:10:00-07:00,2024-07-24 07:10:00,52.5,52.5,49.7,0,0,1.1,81,0,0,0,0.05,0.05,175.63,30.85,90,0,34.6,74.8,42,29.57,1,1,74,50.2
2024-07-24T07:05:00-07:00,2024-07-24 07:05:00,52.3,52.3,49.8,0,0,1.1,123,0,0,0,0.05,0.05,175.63,30.84,91,0,31.6,74.8,42,29.57,1,1,74,50.2
2024-07-24T07:00:00-07:00,2024-07-24 07:00:00,52.2,52.2,49.4,0,0,1.1,67,0,0,0,0.05,0.05,175.63,30.85,90,0,31.2,74.8,42,29.57,1,1,74,50.2
2024-07-24T06:55:00-07:00,2024-07-24 06:55:00,52.3,52.3,49.5,0,0,1.1,66,0,0,0,0.05,0.05,175.63,30.85,90,0,29.9,75,42,29.57,1,1,74.2,50.3
2024-07-24T06:50:00-07:00,2024-07-24 06:50:00,52.7,52.7,49.5,0,0,1.1,66,0,0,0,0.05,0.05,175.63,30.84,89,0,28.6,75,42,29.57,1,1,74.2,50.3
2024-07-24T06:45:00-07:00,2024-07-24 06:45:00,52.5,52.5,49.7,0,0,1.1,66,0,0,0,0.05,0.05,175.63,30.84,90,0,27.3,74.8,41,29.57,1,1,73.9,49.5
2024-07-24T06:40:00-07:00,2024-07-24 06:40:00,52.3,52.3,49.5,0,0,1.1,66,0,0,0,0.05,0.05,175.63,30.85,90,0,26.8,75,41,29.57,1,1,74.1,49.7
2024-07-24T06:35:00-07:00,2024-07-24 06:35:00,52.2,52.2,49.4,0,0,1.1,66,0,0,0,0.05,0.05,175.63,30.86,90,0,25.6,75,41,29.58,1,1,74.1,49.7
2024-07-24T06:30:00-07:00,2024-07-24 06:30:00,52.3,52.3,49.5,0,0,1.1,66,0,0,0,0.05,0.05,175.63,30.85,90,0,22.5,75,41,29.57,1,1,74.1,49.7
2024-07-24T06:25:00-07:00,2024-07-24 06:25:00,52,52,49.2,0,0,1.1,142,0,0,0,0.05,0.05,175.63,30.85,90,0,19.4,75,41,29.57,1,1,74.1,49.7
2024-07-24T06:20:00-07:00,2024-07-24 06:20:00,52,52,48.9,0,0,1.1,142,0,0,0,0.05,0.05,175.63,30.84,89,0,17.7,75,41,29.57,1,1,74.1,49.7
2024-07-24T06:15:00-07:00,2024-07-24 06:15:00,52,52,48.9,0,0,1.1,142,0,0,0,0.05,0.05,175.63,30.85,89,0,16.9,75.2,41,29.57,1,1,74.3,49.9
2024-07-24T06:10:00-07:00,2024-07-24 06:10:00,51.6,51.6,47.9,0,0,1.1,142,0,0,0,0.05,0.05,175.63,30.85,87,0,14.7,75,41,29.57,1,1,74.1,49.7
2024-07-24T06:05:00-07:00,2024-07-24 06:05:00,51.4,51.4,47.7,0,0,1.1,141,0,0,0,0.05,0.05,175.63,30.85,87,0,11.6,75,41,29.57,1,1,74.1,49.7
2024-07-24T06:00:00-07:00,2024-07-24 06:00:00,51.6,51.6,47.9,0,0,1.1,142,0,0,0,0.05,0.05,175.63,30.84,87,0,9.5,75,41,29.57,1,1,74.1,49.7
2024-07-24T05:55:00-07:00,2024-07-24 05:55:00,51.8,51.8,47.7,0,0,1.1,141,0,0,0,0.05,0.05,175.63,30.85,86,0,8.2,75.2,41,29.58,1,1,74.3,49.9
2024-07-24T05:50:00-07:00,2024-07-24 05:50:00,51.8,51.8,47.7,0,0,1.1,141,0,0,0,0.05,0.05,175.63,30.84,86,0,5.1,75,41,29.57,1,1,74.1,49.7
2024-07-24T05:45:00-07:00,2024-07-24 05:45:00,51.6,51.6,47.9,0,0,1.1,141,0,0,0,0.05,0.05,175.63,30.84,87,0,4.3,75.2,41,29.57,1,1,74.3,49.9
2024-07-24T05:40:00-07:00,2024-07-24 05:40:00,51.1,51.1,47.7,0,0,1.1,141,0,0,0,0.05,0.05,175.63,30.85,88,0,2.6,75,41,29.57,1,1,74.1,49.7
2024-07-24T05:35:00-07:00,2024-07-24 05:35:00,51.1,51.1,47.7,0,0,1.1,142,0,0,0,0.05,0.05,175.63,30.84,88,0,1.2,75.2,41,29.57,1,1,74.3,49.9
2024-07-24T05:30:00-07:00,2024-07-24 05:30:00,51.4,51.4,48,0,0,1.1,138,0,0,0,0.05,0.05,175.63,30.85,88,0,0.4,75.2,41,29.57,1,1,74.3,49.9
2024-07-24T05:25:00-07:00,2024-07-24 05:25:00,51.6,51.6,47.9,0,0,1.1,141,0,0,0,0.05,0.05,175.63,30.84,87,0,0,75,41,29.57,1,1,74.1,49.7
2024-07-24T05:20:00-07:00,2024-07-24 05:20:00,52,52,48.3,0,0,1.1,141,0,0,0,0.05,0.05,175.63,30.84,87,0,0,75.2,41,29.57,1,1,74.3,49.9
2024-07-24T05:15:00-07:00,2024-07-24 05:15:00,52,52,47.9,0,0,1.1,143,0,0,0,0.05,0.05,175.63,30.84,86,0,0,75.2,41,29.57,1,1,74.3,49.9
